"user_id","count","total_price"
4091758,13,129719
4091759,2,11340
4091760,1,7560
4091761,1,7560
4091762,2,15120
4091763,1,7560
4091764,1,7560
4091765,1,7560
4130001,3,37800
4130002,1,3780
4130003,1,3780
4130004,2,7668
4130005,1,3780
4130006,4,29246
4130007,1,3780
4130008,1,3780
4130009,2,9450
4130010,1,3780
4130011,1,3780
4130012,2,7560
4130013,2,10778
4130016,5,41506
4130017,1,3780
4130018,2,11556
4130019,1,3780
4130020,1,3780
4130021,1,3780
4130022,1,3780
4130023,1,3780
4130024,1,3780
4130025,2,13154
4130026,1,3780
4130027,1,3780
4130028,1,3780
4130029,9,68213
4130030,1,3780
4130031,1,3780
4130032,1,3780
4130033,6,51376
4130034,1,3780
4130035,1,3780
4130036,4,28836
4130037,1,3780
4130038,4,46094
4130041,1,3780
4130042,1,3780
4130043,3,38291
4130044,2,7668
4130045,2,7560
4130046,2,8316
4130047,2,8694
4130048,1,5859
4130049,6,47520
4130050,5,21730
4130051,6,42912
4130052,2,8316
4130053,2,5594
4130054,1,3780
4130055,1,3780
4130056,1,3780
4130057,1,3780
4130058,6,60210
4130059,1,3780
4130060,1,3780
4130061,1,3780
4130062,6,34106
4130063,1,3780
4130064,1,3780
4130065,4,23684
4130066,1,3780
4130067,1,3780
4130068,1,3780
4130069,1,3780
4130070,2,10584
4130071,1,3780
4130072,2,26460
4130073,1,3780
4130074,1,3780
4130076,1,3780
4130077,2,12852
4130078,1,3780
4130079,1,3780
4130080,1,3780
4130081,1,3780
4130082,1,3780
4130083,1,3780
4130084,2,8316
4130085,3,19872
4130086,1,3780
4130087,1,3780
4130088,1,3780
4130089,3,18158
4130090,1,3780
4130091,1,3780
4130092,2,11340
4130093,4,20563
4130094,2,10206
4130095,3,35343
4130096,9,63592
4130097,2,14801
4130098,9,67559
4130099,2,10796
4130100,2,8694
4130101,3,23058
4130102,2,7668
4130103,1,3780
4130104,5,33566
4130105,2,15444
4130106,2,15444
4130107,1,3780
4130108,1,3780
4130109,4,30521
4130110,1,3780
4130111,1,7560
4130112,1,3780
4130113,1,3780
4130114,1,3780
4130115,1,3780
4130116,2,8316
4130117,1,3780
4130118,1,3780
4130119,1,3780
4130120,2,7862
4130121,1,3780
4130122,2,14175
4130123,1,3780
4130125,1,3780
4130126,2,10584
4130127,1,3780
4130128,1,3780
4130129,1,3780
4130130,2,8316
4130131,4,61555
4130132,2,12852
4130133,1,3780
4130134,1,5859
4130135,1,3780
4130136,1,3780
4130137,1,3780
4130138,1,3780
4130139,2,11718
4130140,3,16999
4130141,1,3780
4130142,10,122636
4130143,2,7409
4130144,1,3780
4130145,2,12398
4130146,1,3780
4130147,7,45500
4130148,1,3780
4130149,2,8316
4130150,1,3780
4130151,1,3780
4130152,1,3780
4130153,3,21168
4130154,1,3780
4130155,1,3780
4130156,2,17388
4130157,2,12398
4130158,1,3780
4130159,2,15989
4130160,1,3780
4130161,4,24646
4130162,2,9374
4130163,1,5859
4130164,2,9612
4130165,1,3780
4130166,1,3780
4130167,2,11108
4130168,1,5859
4130169,3,15833
4130170,6,22896
4130171,4,17323
4130172,1,3780
4130173,1,3780
4130174,2,12852
4130175,1,5859
4130176,1,3780
4130178,2,15444
4130179,3,20628
4130180,1,3780
4130181,1,3780
4130182,2,11556
4130183,1,3780
4130184,1,3780
4130185,1,3780
4130186,1,3780
4130187,2,12852
4130188,2,7668
4130189,2,7862
4130190,1,3780
4130191,4,28156
4130192,1,3780
4130193,5,50224
4130194,2,7668
4130195,2,8316
4130196,1,3780
4130197,1,3780
4130198,5,43313
4130199,1,3780
4130200,2,7862
4130201,1,3780
4130202,1,3780
4130203,1,3780
4130204,1,3780
4130205,1,5859
4130206,1,5859
4130207,2,7668
4130208,1,3780
4130209,6,37886
4130210,1,3780
4130212,1,3780
4130214,1,3780
4130215,1,3780
4130216,6,67100
4130217,3,28021
4130218,1,3780
4130220,1,3780
4130221,1,3780
4130222,5,50198
4130223,1,3780
4130224,1,5859
4130225,2,9450
4130226,1,3780
4130227,2,12852
4130228,1,3780
4130229,5,45133
4130230,2,8316
4130232,1,3780
4130233,1,3780
4130234,2,10962
4130235,1,3780
4130236,2,21130
4130237,1,3780
4130238,1,5859
4130239,1,3780
4130240,1,3780
4130241,1,3780
4130242,1,3780
4130243,1,3780
4130244,2,13419
4130245,1,3780
4130246,3,15930
4130247,1,5859
4130248,2,14198
4130249,10,87116
4130250,2,11556
4130251,2,7560
4130252,2,7668
4130253,2,14288
4130254,7,51638
4130255,1,3780
4130256,1,3780
4130257,3,20110
4130258,2,11945
4130260,1,3780
4130261,1,3780
4130262,2,7668
4130263,1,3780
4130264,1,3780
4130266,1,3780
4130267,1,3780
4130268,1,3780
4130269,1,3780
4130270,2,12852
4130271,1,3780
4130272,1,3780
4130273,1,3780
4130274,3,21168
4130275,1,3780
4130276,4,61132
4130277,3,18484
4130278,2,9374
4130279,1,3780
4130280,1,3780
4130281,1,3780
4130282,1,3780
4130283,5,22086
4130284,2,7668
4130285,1,3780
4130286,2,7668
4130287,1,3780
4130288,3,22675
4130289,1,11340
4130290,2,11907
4130291,2,8316
4130292,2,12096
4130293,6,45986
4130294,1,3780
4130295,1,3780
4130296,1,3780
4130297,2,7560
4130298,3,23738
4130299,2,10849
4130300,1,3780
4130301,5,34787
4130302,7,82760
4130303,3,22849
4130304,1,3780
4130305,2,10962
4130306,1,3780
4130307,1,3780
4130308,2,9747
4130309,1,3780
4130310,2,6048
4130311,1,3780
4130312,5,32423
4130313,1,3780
4130314,2,7862
4130315,5,54653
4130316,2,23220
4130317,5,42034
4130318,1,3780
4130319,1,3780
4130320,3,19235
4130321,2,11945
4130322,1,3780
4130323,2,11340
4130324,1,3780
4130325,1,3780
4130326,3,24910
4130327,1,3780
4130328,1,3780
4130329,1,3780
4130330,1,3780
4130331,1,3780
4130332,1,3780
4130333,2,7560
4130334,2,6426
4130335,1,3780
4130336,2,9904
4130337,1,3780
4130338,1,3780
4130339,3,24041
4130340,1,3780
4130341,2,7668
4130342,2,9450
4130343,1,3780
4130344,2,9767
4130345,1,5859
4130346,2,15111
4130347,1,3780
4130348,2,11227
4130349,1,3780
4130350,5,47909
4130351,1,3780
4130352,1,3780
4130353,1,3780
4130354,1,3780
4130355,5,48499
4130356,1,3780
4130357,1,3780
4130358,2,9639
4130359,1,3780
4130360,1,3780
4130362,1,3780
4130363,1,3780
4130364,2,7560
4130365,1,3780
4130366,1,3780
4130367,2,13608
4130368,1,3780
4130369,1,3780
4130370,4,45632
4130371,3,13986
4130372,1,3780
4130373,3,24430
4130374,1,3780
4130375,1,3780
4130376,4,41693
4130377,1,3780
4130378,15,165319
4130379,1,3780
4130380,1,3780
4130381,1,3780
4130382,1,3780
4130383,2,7668
4130384,1,3780
4130385,1,3780
4130386,1,3780
4130387,3,27284
4130388,1,3780
4130389,1,5859
4130390,1,3780
4130391,1,3780
4130392,2,11340
4130393,1,3780
4130394,2,11340
4130395,4,20110
4130396,1,3780
4130397,1,3780
4130398,2,8316
4130399,2,7560
4130400,4,18036
4130401,1,3780
4130402,1,3780
4130403,1,3780
4130404,1,3780
4130405,1,3780
4130406,1,3780
4130407,1,3780
4130408,2,7668
4130409,1,3780
4130410,1,3780
4130411,1,3780
4130413,2,7560
4130414,4,20952
4130415,1,3780
4130416,1,3780
4130417,4,24710
4130418,1,3780
4130419,3,16632
4130420,1,3780
4130421,5,36198
4130422,2,12398
4130423,1,3780
4130424,2,3780
4130425,1,3780
4130426,1,3780
4130427,1,3780
4130428,1,3780
4130429,1,3780
4130430,2,7668
4130431,3,16222
4130432,2,8316
4130433,3,15725
4130434,5,36817
4130435,2,15120
4130436,2,12474
4130437,1,3780
4130438,2,7560
4130439,1,3780
4130440,1,3780
4130441,4,29574
4130442,1,3780
4130443,1,3780
4130444,1,3780
4130445,4,40963
4130446,1,3780
4130447,2,12852
4130448,2,16162
4130449,1,3780
4130450,5,21827
4130451,1,3780
4130452,1,3780
4130453,2,15444
4130454,1,3780
4130455,3,14278
4130456,2,11556
4130457,1,3780
4130458,1,3780
4130459,1,3780
4130460,1,3780
4130461,2,11945
4130462,1,3780
4130463,1,3780
4130464,1,3780
4130465,2,13752
4130466,1,3780
4130467,1,3780
4130468,2,9828
4130469,1,3780
4130470,1,3780
4130471,6,44928
4130472,2,9828
4130473,2,9828
4130474,1,3780
4130475,1,3780
4130476,1,3780
4130477,1,3780
4130478,1,3780
4130479,2,7668
4130480,1,3780
4130481,7,100814
4130482,1,3780
4130483,1,3780
4130485,2,12852
4130486,1,3780
4130487,1,3780
4130488,1,3780
4130489,1,3780
4130490,1,3780
4130491,2,9495
4130492,1,3780
4130493,4,27367
4130494,2,9072
4130495,1,3780
4130496,2,19505
4130497,1,3780
4130498,1,3780
4130499,1,3780
4130500,2,14836
4130501,5,35818
4130502,2,13577
4130503,2,8014
4130504,2,11340
4130505,3,22529
4130506,1,3780
4130507,1,3780
4130508,4,13403
4130509,2,15444
4130510,4,37994
4130511,2,15444
4130512,2,9450
4130513,2,7560
4130514,1,3780
4130515,2,18787
4130516,1,3780
4130517,1,3780
4130518,1,3780
4130519,2,13500
4130520,1,3780
4130521,3,18943
4130522,1,3780
4130523,1,3780
4130524,1,7560
4130525,1,3780
4130526,1,3780
4130527,1,3780
4130528,3,12398
4130529,1,3780
4130530,6,51710
4130531,1,3780
4130532,1,3780
4130533,1,3780
4130534,1,3780
4130535,3,17042
4130536,2,7560
4130537,1,3780
4130538,2,11556
4130539,2,7668
4130540,2,7560
4130541,1,3780
4130542,1,3780
4130543,5,32989
4130544,1,3780
4130545,1,3780
4130546,2,8316
4130547,2,7560
4130548,1,3780
4130549,1,3780
4130550,1,3780
4130551,5,31255
4130552,1,3780
4130553,1,3780
4130554,2,15444
4130555,2,7560
4130556,2,8316
4130557,1,3780
4130558,2,7726
4130559,2,8316
4130560,3,16254
4130561,1,3780
4130562,1,5859
4130563,6,39550
4130564,1,3780
4130565,2,8316
4130566,1,3780
4130567,1,3780
4130568,3,13889
4130569,3,19143
4130570,2,7560
4130571,1,3780
4130572,2,7560
4130573,1,3780
4130574,1,3780
4130575,1,3780
4130576,2,11556
4130577,1,5859
4130578,4,23209
4130579,3,11340
4130580,4,30888
4130581,1,3780
4130582,8,62618
4130583,2,6955
4130584,2,13457
4130585,1,3780
4130586,1,3780
4130587,1,3780
4130588,3,16006
4130589,5,33365
4130590,3,15638
4130591,1,3780
4130592,1,3780
4130593,2,8446
4130594,3,21276
4130595,1,3780
4130596,2,7862
4130597,1,3780
4130598,1,3780
4130599,1,3780
4130600,1,3780
4130601,1,3780
4130602,1,3780
4130603,1,3780
4130604,1,5859
4130605,1,3780
4130606,1,3780
4130607,1,3780
4130608,7,76199
4130609,1,3780
4130610,1,3780
4130611,3,13738
4130612,1,3780
4130613,1,3780
4130614,1,3780
4130615,2,7560
4130616,2,7668
4130617,3,18749
4130618,3,17064
4130619,1,3780
4130620,1,3780
4130621,1,3780
4130622,1,5859
4130623,1,3780
4130624,2,11691
4130625,2,12096
4130626,1,3780
4130627,1,3780
4130628,1,3780
4130629,2,6048
4130630,6,29927
4130631,2,7668
4130632,3,20763
4130633,1,3780
4130634,1,3780
4130635,3,18144
4130636,1,3780
4130637,2,11945
4130638,1,3780
4130639,1,3780
4130640,2,17350
4130641,2,7668
4130642,1,3780
4130643,2,12852
4130644,1,3780
4130645,2,7560
4130646,2,23220
4130647,1,3780
4130648,1,3780
4130649,3,17199
4130650,1,3780
4130651,1,3780
4130652,2,7182
4130653,3,17561
4130654,4,31514
4130655,2,9450
4130656,1,3780
4130657,1,3780
4130658,1,3780
4130659,1,3780
4130660,2,10001
4130661,1,3780
4130662,3,17226
4130663,1,3780
4130664,4,39501
4130665,2,7711
4130666,2,5724
4130667,2,8316
4130668,4,23112
4130669,1,3780
4130670,5,39593
4130671,1,3780
4130672,2,9072
4130673,1,5859
4130674,1,3780
4130675,2,7668
4130676,5,36488
4130677,4,31558
4130678,1,3780
4130679,2,7668
4130680,1,3780
4130681,3,21276
4130682,3,16481
4130683,1,3780
4130684,1,5859
4130685,1,3780
4130686,3,14477
4130687,2,19332
4130688,1,3780
4130689,5,43783
4130690,1,3780
4130691,2,8316
4130692,1,3780
4130693,1,3780
4130694,2,9450
4130695,1,3780
4130696,1,3780
4130697,2,10584
4130698,1,7560
4130699,2,22680
4130700,1,3780
4130701,6,38399
4130702,3,21017
4130703,1,3780
4130704,2,5724
4130705,1,3780
4130706,2,9072
4130707,1,3780
4130708,2,7560
4130709,3,14213
4130710,1,3780
4130711,1,3780
4130712,2,10584
4130713,1,3780
4130714,1,3780
4130715,1,3780
4130716,2,8316
4130717,1,5859
4130718,1,3780
4130719,1,3780
4130720,3,17307
4130721,2,9450
4130722,1,3780
4130723,1,3780
4130724,1,3780
4130725,2,8014
4130726,1,3780
4130727,2,8316
4130728,2,9828
4130729,1,3780
4130730,1,3780
4130731,2,12285
4130732,4,44204
4130733,1,3780
4130734,2,9612
4130735,2,3780
4130736,1,3780
4130737,1,3780
4130738,1,3780
4130739,3,15250
4130740,2,7668
4130741,1,3780
4130742,2,12852
4130743,2,7668
4130744,4,26719
4130745,1,3780
4130746,2,11340
4130747,2,7668
4130749,1,3780
4130750,5,41337
4130751,1,3780
4130752,1,3780
4130753,2,8316
4130754,1,3780
4130755,2,8316
4130756,2,10433
4130757,1,3780
4130758,1,3780
4130759,1,3780
4130760,1,3780
4130761,2,8316
4130762,1,3780
4130763,2,8316
4130764,2,10395
4130765,2,18787
4130766,3,11448
4130767,5,24829
4130768,1,3780
4130769,1,3780
4130770,4,30931
4130771,1,3780
4130772,2,7560
4130773,3,15725
4130774,1,3780
4130775,1,3780
4130776,1,3780
4130777,7,71122
4130778,2,7668
4130779,4,36196
4130781,1,3780
4130782,1,5859
4130783,1,3780
4130784,1,3780
4130785,3,22329
4130786,2,16481
4130787,2,7560
4130788,2,7668
4130790,2,8316
4130791,1,3780
4130792,2,14666
4130793,4,20261
4130794,1,3780
4130795,1,3780
4130796,2,10584
4130797,2,5897
4130798,1,5859
4130799,1,5859
4130800,4,23512
4130801,1,3780
4130802,1,3780
4130803,1,3780
4130804,1,3780
4130805,1,3780
4130806,5,22734
4130807,1,3780
4130808,2,9374
4130809,2,8316
4130810,4,23188
4130811,1,3780
4130812,1,3780
4130813,1,3780
4130814,1,3780
4130816,5,35285
4130817,1,3780
4130818,1,3780
4130819,3,9355
4130820,1,3780
4130821,1,3780
4130822,1,3780
4130823,2,11848
4130824,1,3780
4130825,5,31478
4130826,3,16762
4130827,2,13500
4130828,4,26687
4130829,1,3780
4130830,2,9747
4130831,1,3780
4130832,1,3780
4130833,1,5859
4130834,1,3780
4130835,6,24710
4130836,1,3780
4130837,1,3780
4130838,1,3780
4130839,1,3780
4130840,2,5670
4130841,4,25553
4130842,5,46471
4130843,3,21017
4130844,1,3780
4130845,1,3780
4130846,3,15833
4130847,2,7668
4130848,2,15498
4130849,1,5859
4130850,2,11556
4130851,3,21730
4130852,1,3780
4130853,1,3780
4130854,2,7560
4130855,1,3780
4130856,2,13635
4130857,1,3780
4130858,1,3780
4130859,2,5724
4130860,3,21541
4130861,1,3780
4130862,1,3780
4130863,1,3780
4130864,8,60253
4130865,2,11340
4130866,1,3780
4130867,1,3780
4130868,1,3780
4130869,3,17777
4130870,1,3780
4130872,2,18333
4130873,1,3780
4130874,1,3780
4130875,3,16308
4130876,3,18166
4130877,1,3780
4130878,1,3780
4130879,1,3780
4130880,3,21541
4130881,1,3780
4130882,1,3780
4130884,2,7560
4130885,6,47844
4130886,2,12852
4130888,2,13457
4130889,1,3780
4130890,1,5859
4130891,2,13419
4130892,1,3780
4130893,1,3780
4130894,1,3780
4130895,2,7668
4130896,3,21951
4130897,1,3780
4130898,1,3780
4130899,2,12852
4130900,1,3780
4130901,2,7668
4130902,1,3780
4130903,1,3780
4130904,2,7560
4130905,2,11491
4130906,1,3780
4130907,3,23922
4130908,1,3780
4130909,1,3780
4130910,2,7560
4130911,3,26352
4130912,1,3780
4130913,1,3780
4130914,2,11556
4130915,3,18976
4130916,1,3780
4130917,2,7668
4130918,1,3780
4130919,1,3780
4130920,3,22183
4130921,6,54065
4130922,6,70803
4130923,2,11340
4130924,2,9374
4130925,1,3780
4130926,2,6615
4130927,2,14364
4130928,1,3780
4130929,1,3780
4130930,2,12852
4130931,1,3780
4130932,1,3780
4130933,1,3780
4130934,1,3780
4130935,1,3780
4130936,3,12528
4130937,2,7862
4130938,1,3780
4130939,1,3780
4130940,1,3780
4130941,1,3780
4130942,1,3780
4130943,2,7668
4130944,2,14976
4130945,1,5859
4130946,7,57863
4130947,1,5859
4130948,1,3780
4130949,5,37530
4130950,7,58613
4130951,1,3780
4130952,1,3780
4130953,2,9450
4130954,2,11945
4130955,3,23096
4130956,3,18684
4130957,6,30866
4130958,1,3780
4130959,1,3780
4130960,1,3780
4130961,2,11189
4130962,2,7560
4130963,3,19656
4130964,3,12204
4130965,1,3780
4130966,5,35597
4130967,1,3780
4130968,1,3780
4130969,1,3780
4130971,1,3780
4130972,1,3780
4130973,3,19024
4130974,1,3780
4130975,1,3780
4130976,1,3780
4130977,2,5821
4130978,2,15444
4130979,3,29711
4130980,2,7668
4130981,1,3780
4130982,1,3780
4130983,2,10584
4130984,1,3780
4130985,1,5859
4130986,1,5859
4130987,1,3780
4130988,3,21665
4130989,3,16092
4130990,4,36101
4130991,2,5821
4130992,1,3780
4130993,1,3780
4130994,1,3780
4130995,1,3780
4130996,1,3780
4130997,1,3780
4130998,2,7668
4130999,1,3780
4131000,1,3780
4131001,4,28577
4131002,1,3780
4131003,3,26271
4131004,2,11945
4131005,1,3780
4131006,1,3780
4131007,2,8316
4131008,1,3780
4131009,3,24372
4131010,1,3780
4131011,4,14440
4131012,3,14175
4131013,1,5859
4131014,5,52052
4131015,2,17523
4131016,2,12334
4131018,4,26743
4131019,4,36958
4131020,4,30445
4131021,1,3780
4131022,5,56635
4131023,1,3780
4131024,1,3780
4131025,1,7560
4131026,1,3780
4131027,1,3780
4131028,1,3780
4131029,1,3780
4131030,1,3780
4131031,1,3780
4131032,1,3780
4131033,3,15433
4131034,1,3780
4131035,1,3780
4131036,2,7668
4131037,1,3780
4131038,1,3780
4131039,1,3780
4131040,1,3780
4131041,1,3780
4131042,1,3780
4131043,2,7560
4131044,1,3780
4131046,1,3780
4131047,2,10584
4131048,2,18446
4131049,2,12528
4131050,2,8316
4131051,3,24678
4131052,1,3780
4131053,7,57694
4131054,1,3780
4131055,1,3780
4131056,1,3780
4131057,5,29821
4131058,1,3780
4131059,4,31828
4131060,4,21730
4131061,1,3780
4131062,1,3780
4131063,2,19332
4131064,1,3780
4131065,1,3780
4131066,1,3780
4131067,2,8316
4131068,3,24262
4131069,2,10433
4131070,1,3780
4131071,1,3780
4131072,2,15120
4131073,1,3780
4131074,1,3780
4131075,1,3780
4131076,1,3780
4131077,2,7560
4131078,1,3780
4131079,1,3780
4131080,3,19397
4131081,1,3780
4131082,6,51737
4131083,1,3780
4131084,1,5859
4131085,2,7862
4131086,1,3780
4131087,4,25682
4131088,2,11340
4131089,1,3780
4131090,1,3780
4131091,2,16934
4131092,1,3780
4131093,2,7560
4131094,1,3780
4131095,1,3780
4131096,2,7862
4131097,1,3780
4131099,1,3780
4131100,1,3780
4131101,1,3780
4131102,1,3780
4131103,2,11151
4131104,4,36812
4131105,2,15120
4131106,3,20261
4131107,3,10503
4131108,1,3780
4131109,2,11340
4131110,1,3780
4131111,1,3780
4131112,1,3780
4131113,1,3780
4131114,3,25474
4131115,1,3780
4131116,2,14364
4131117,1,3780
4131119,2,7862
4131120,1,3780
4131121,2,9747
4131122,1,3780
4131123,1,3780
4131124,3,30618
4131125,2,7862
4131126,1,3780
4131127,2,7560
4131128,1,3780
4131129,1,3780
4131130,2,8127
4131131,2,7668
4131132,2,7668
4131133,1,3780
4131134,1,3780
4131135,1,3780
4131136,2,11340
4131137,2,12096
4131138,1,3780
4131139,3,16999
4131140,1,3780
4131141,1,3780
4131142,1,3780
4131143,1,3780
4131144,1,3780
4131145,3,12398
4131146,1,3780
4131147,7,69725
4131148,1,3780
4131149,1,3780
4131150,1,3780
4131151,2,7560
4131152,2,5821
4131153,3,20534
4131154,2,16708
4131155,2,12334
4131156,1,3780
4131157,1,3780
4131158,3,17150
4131159,1,3780
4131160,2,7560
4131161,1,3780
4131162,1,3780
4131163,6,35726
4131164,1,3780
4131165,2,7862
4131166,2,11151
4131167,6,46267
4131168,1,5859
4131169,1,3780
4131170,1,3780
4131171,4,25445
4131172,2,7668
4131173,1,3780
4131174,1,3780
4131175,1,3780
4131176,3,16999
4131177,1,3780
4131178,1,3780
4131179,1,3780
4131180,2,8316
4131181,5,26395
4131182,1,3780
4131183,1,3780
4131184,1,3780
4131185,1,3780
4131186,1,11340
4131187,1,3780
4131188,1,3780
4131189,1,3780
4131190,2,11340
4131191,4,15714
4131192,1,3780
4131193,1,3780
4131194,4,25790
4131195,1,3780
4131196,3,24062
4131197,1,3780
4131198,2,7668
4131199,1,3780
4131200,1,3780
4131201,1,5859
4131202,1,3780
4131203,2,7862
4131204,1,3780
4131205,2,11340
4131206,7,35662
4131207,1,3780
4131208,1,3780
4131209,1,5859
4131210,2,14477
4131211,1,5859
4131212,3,16193
4131213,2,11848
4131214,2,15444
4131215,1,3780
4131216,1,3780
4131217,1,3780
4131218,2,7668
4131220,1,3780
4131221,1,3780
4131222,1,3780
4131223,1,3780
4131224,2,10849
4131225,1,3780
4131227,1,3780
4131228,1,3780
4131229,3,17582
4131230,2,7668
4131231,1,3780
4131232,3,17615
4131233,1,3780
4131234,2,7668
4131235,1,3780
4131236,1,3780
4131237,6,27194
4131238,2,7668
4131239,2,7668
4131240,10,99016
4131241,1,3780
4131242,1,3780
4131243,1,3780
4131244,5,34754
4131245,1,3780
4131246,1,3780
4131247,2,7560
4131248,3,14980
4131249,1,5859
4131250,1,3780
4131251,1,3780
4131252,1,3780
4131253,1,3780
4131254,2,12852
4131255,1,3780
4131256,1,3780
4131257,1,3780
4131258,1,3780
4131259,3,16891
4131260,3,15725
4131261,2,12814
4131262,1,3780
4131263,1,3780
4131264,8,94484
4131265,1,3780
4131266,1,3780
4131267,1,3780
4131268,1,3780
4131269,1,3780
4131270,2,15989
4131271,2,7668
4131272,1,3780
4131273,2,9450
4131274,1,3780
4131275,1,3780
4131276,1,3780
4131277,1,3780
4131278,2,7560
4131279,1,3780
4131280,3,27418
4131281,2,5724
4131282,2,8446
4131283,3,18576
4131284,1,5859
4131285,2,7560
4131286,2,14607
4131287,2,5897
4131288,1,3780
4131289,4,17388
4131290,2,6615
4131291,1,3780
4131292,1,3780
4131293,3,16927
4131294,1,5859
4131295,1,3780
4131296,1,3780
4131297,4,27481
4131298,2,7668
4131299,1,3780
4131300,2,15120
4131301,1,3780
4131302,1,3780
4131303,1,3780
4131304,1,3780
4131305,1,3780
4131306,1,3780
4131307,1,3780
4131308,7,58529
4131309,1,3780
4131310,1,3780
4131311,1,3780
4131312,2,7560
4131313,4,25558
4131314,1,3780
4131315,1,3780
4131316,1,3780
4131317,1,3780
4131318,1,3780
4131319,2,12890
4131320,1,5859
4131321,1,5859
4131322,1,3780
4131323,1,3780
4131324,1,3780
4131325,3,18567
4131326,10,74218
4131327,2,12852
4131328,3,20336
4131329,1,3780
4131330,2,7668
4131331,1,3780
4131332,1,3780
4131333,1,3780
4131334,2,8316
4131335,2,7938
4131336,1,3780
4131337,1,3780
4131338,1,5859
4131339,8,68697
4131340,2,8127
4131341,1,3780
4131342,1,3780
4131343,2,14364
4131344,2,7668
4131345,3,15444
4131346,2,13230
4131347,2,19656
4131348,1,3780
4131349,2,7668
4131350,2,10886
4131351,1,3780
4131352,3,24451
4131353,1,3780
4131354,2,6426
4131355,1,3780
4131356,2,12334
4131357,1,3780
4131359,1,3780
4131360,3,20261
4131361,1,3780
4131362,1,3780
4131363,1,3780
4131364,2,9639
4131365,1,3780
4131366,1,5859
4131367,2,8316
4131368,1,3780
4131369,2,7560
4131370,1,3780
4131371,1,3780
4131372,1,5859
4131373,3,22054
4131374,1,3780
4131375,4,25099
4131376,1,3780
4131377,2,8014
4131378,1,3780
4131379,1,3780
4131380,3,13500
4131381,3,29095
4131382,1,3780
4131383,1,3780
4131384,1,3780
4131385,3,11934
4131387,1,3780
4131388,1,3780
4131389,1,3780
4131390,1,3780
4131391,1,3780
4131392,2,7668
4131393,1,3780
4131394,1,3780
4131395,3,22577
4131396,1,3780
4131397,2,7711
4131398,1,3780
4131399,2,7668
4131400,1,3780
4131401,7,39539
4131402,1,3780
4131403,1,3780
4131404,2,7668
4131405,1,3780
4131406,1,3780
4131407,1,5859
4131408,1,3780
4131409,2,10962
4131410,1,3780
4131411,10,86216
4131412,2,7668
4131413,1,3780
4131414,1,3780
4131415,2,7560
4131416,1,3780
4131417,1,3780
4131418,6,60329
4131419,2,13230
4131420,1,5859
4131421,1,3780
4131422,1,3780
4131423,1,3780
4131424,1,3780
4131425,6,75254
4131426,1,3780
4131427,3,35608
4131428,1,3780
4131429,1,3780
4131430,1,3780
4131431,1,3780
4131432,1,3780
4131433,1,3780
4131434,1,3780
4131435,2,7560
4131436,1,3780
4131437,2,7668
4131438,1,3780
4131439,2,13608
4131440,2,7560
4131441,3,29324
4131442,1,3780
4131443,2,14364
4131444,2,12852
4131445,1,3780
4131446,2,7560
4131447,1,3780
4131448,1,3780
4131449,2,7560
4131450,1,3780
4131451,1,3780
4131452,2,8316
4131453,2,11340
4131454,2,12625
4131455,2,9450
4131456,2,11340
4131457,2,7668
4131458,1,3780
4131459,5,73051
4131460,1,3780
4131461,1,3780
4131462,1,3780
4131463,1,5859
4131464,1,3780
4131465,2,7668
4131466,1,3780
4131467,4,21600
4131468,1,3780
4131469,1,3780
4131470,2,8014
4131471,3,18846
4131472,6,29894
4131473,1,3780
4131474,2,16443
4131475,1,3780
4131476,2,9450
4131477,1,3780
4131478,1,3780
4131479,5,26719
4131480,1,3780
4131481,3,21730
4131482,3,16999
4131483,1,3780
4131484,2,7560
4131485,2,6615
4131486,1,3780
4131487,8,89473
4131488,1,3780
4131489,2,7668
4131490,1,3780
4131491,3,13889
4131492,1,3780
4131493,1,3780
4131494,2,5594
4131495,5,30974
4131496,1,3780
4131497,2,8316
4131498,1,3780
4131499,1,3780
4131500,1,3780
4131501,1,3780
4131502,4,31779
4131503,1,5859
4131504,5,78419
4131505,2,7560
4131506,2,12398
4131507,1,3780
4131508,2,8316
4131509,1,3780
4131510,1,3780
4131511,2,8014
4131512,2,7560
4131513,1,3780
4131514,2,12247
4131515,1,3780
4131516,2,15876
4131517,1,3780
4131518,1,3780
4131519,1,3780
4131520,1,3780
4131521,1,3780
4131522,1,3780
4131523,1,3780
4131524,2,8977
4131525,3,21233
4131526,1,3780
4131527,1,3780
4131528,1,3780
4131529,2,9747
4131530,1,3780
4131531,1,3780
4131532,1,3780
4131533,1,3780
4131534,2,10867
4131535,2,9747
4131536,4,24473
4131537,1,3780
4131538,2,11340
4131539,1,3780
4131540,1,3780
4131541,2,11556
4131542,1,3780
4131543,1,3780
4131544,1,3780
4131545,1,5859
4131546,1,3780
4131547,5,35262
4131548,1,3780
4131549,3,11448
4131550,2,7668
4131551,2,8316
4131552,1,3780
4131553,2,9223
4131554,1,3780
4131555,1,3780
4131556,2,7560
4131557,1,3780
4131558,1,3780
4131559,1,3780
4131560,1,3780
4131561,1,3780
4131562,1,3780
4131563,1,3780
4131564,2,7560
4131565,1,3780
4131566,4,18018
4131567,1,3780
4131568,1,5859
4131569,1,3780
4131570,4,25056
4131571,1,3780
4131572,2,11340
4131573,1,3780
4131574,1,3780
4131575,1,3780
4131576,3,16178
4131577,1,3780
4131578,2,7668
